"From","Line","Target"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","71","README.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","76","uxm31_full_tool.exe run program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","93","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","201",".github/copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","202","docs/UXM_LANGUAGE_SPEC.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","203","docs/UXM_META_SERVICES.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","204","docs/UXM_MEMORY_MODEL.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","205","docs/UXM_IDE_PROTOCOL.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","206","docs/UXM_TRACE_FORMAT.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","207","docs/UXM_EXAMPLES.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","212",".github/copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","222","- .uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","267","manda tasks.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","274","1. .uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","303","package.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","304","language-configuration.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","305","syntaxes/uxm.tmLanguage.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","307","src/extension.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","308","src/toolchain.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","309","src/traceReader.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","310","src/views/memoryView.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","311","docs/UXM_LANGUAGE_SPEC.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_IDE_vscode.md","312",".github/copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1","KULLANMA_KILAVUZU.md"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","39","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","40","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","41","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","78","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","80","x64 NASM .asm"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","82","NASM ile .obj"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","84","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","86","Windows .exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","92","fbc uxm31_compiler_fb_full.bas -x uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","93","uxm31_compiler_full.exe tests_full\test20_fifo_char_order.uxm build\test20.asm build\test20.uir.json build\test20.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","94","nasm -f win64 build\test20.asm -o build\test20.obj"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","95","fbc uxm31_runtime_fb_full.bas build\test20.obj -x build\test20.exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","96","build\test20.exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","106","fbc uxm31_full_tool_fb.bas -x uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","107","uxm31_full_tool.exe run tests_full\test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","113","uxm31_full_tool.exe uir tests_full\test20_fifo_char_order.uxm build\test20.uir.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","119","uxm31_full_tool.exe opt tests_full\test20_fifo_char_order.uxm build\test20.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","122","ide_run.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","125","tests_full\\test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","131","uxm31_full_tool.exe ide ide_run.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1009","uxm31_full_tool.exe run tests_full\test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1041","uxm31_full_tool.exe uir tests_full\test20_fifo_char_order.uxm build\test20.uir.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1047","uxm31_compiler_full.exe tests_full\test20_fifo_char_order.uxm build\test20.asm build\test20.uir.json build\test20.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1081","uxm31_full_tool.exe opt tests_full\test35_optimizer_visible_result.uxm build\test35.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1187","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1201","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1322","uxm31_full_tool.exe run program.uxm"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1323","uxm31_full_tool.exe uir program.uxm build\program.uir.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1324","uxm31_full_tool.exe opt program.uxm build\program.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1325","uxm31_compiler_full.exe program.uxm build\program.asm build\program.uir.json build\program.opt.json"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1326","nasm -f win64 build\program.asm -o build\program.obj"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1327","fbc uxm31_runtime_fb_full.bas build\program.obj -x build\program.exe"
"C:\Users\mete\Downloads\uxminima\uX_Minima_Kullanim Klavuzu.md","1328","build\program.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_all.bat","6","uxm31_compiler_fb.bas -x uxm31_compiler.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_all.bat","13","echo   build_one.bat tests\test01_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_all.bat","17","build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","12","if not exist uxm31_compiler.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","13","echo Compiler bulunamadi. Once build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","17","uxm31_compiler.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","23","uxm31_runtime_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","30","echo   build_one.bat tests\test01_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\build_one.bat","33","build_one.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","41","uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","42","uxm31_runtime_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","43","build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","44","build_one.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","45","run_tests.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","52","build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","53","run_tests.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","59","build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\gercek_durum.md","60","build_one.bat tests\test05_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\.github\copilot-instructions.md","28","child_process.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\docs\UXM_IDE_PROTOCOL.md","6","uxm31_full_tool.exe run source.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","9","package.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","10","tsconfig.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","11","language-configuration.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","12","syntaxes/uxm.tmLanguage.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","15","extension.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","16","diagnostics.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","17","toolchain.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","18","traceReader.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","19","uxmInterpreter.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","20","metaServices.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","21","views/memoryView.ts"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","23","UXM_LANGUAGE_SPEC.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","24","UXM_META_SERVICES.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","25","UXM_MEMORY_MODEL.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","26","UXM_TRACE_FORMAT.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","27","UXM_IDE_PROTOCOL.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","28","UXM_EXAMPLES.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","29",".github/copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","30","tools/README_TOOLCHAIN.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","32","fifo_watch.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","33","data_sort.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","64","examples/fifo_watch.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","87","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","88","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","89","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","90","nasm.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\ide_okubeni.md","91","fbc.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\README.md","28","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\README.md","29","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\README.md","30","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","5","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","6","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","7","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\run_tests.bat","3","call build_all.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\run_tests.bat","10","call build_one.bat"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","624","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","625","test_020_stack_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","626","test_040_unsigned_gt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","627","test_041_signed_gt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","628","test_060_carry_add_byte.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","629","test_080_little_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","630","test_081_big_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","631","test_100_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","632","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","633","test_140_address_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","788",".uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","791",".uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5964","program.compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5965","program.memory_tape.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5966","program.memory_stack.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5967","program.memory_data.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5968","program.asm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5988","program.compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5994","program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6095","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6096","test_002_loop_star.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6098","test_020_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6099","test_021_T_abs.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6100","test_022_D_abs.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6102","test_040_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6103","test_041_stack_underflow.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6105","test_060_zero_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6106","test_061_carry_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6107","test_062_overflow_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6109","test_080_little_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6110","test_081_big_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6112","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6113","test_101_mul.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6114","test_102_div_zero.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6116","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6117","test_121_branch_back.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6118","test_122_flag_branch.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6120","test_140_repeat_opt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6121","test_141_branch_pattern_boundary.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6123","test_200_indirect.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6126",".expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6131","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6132","test_100_add.expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6439","uxmc program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6525",".expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6544","meta_services.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6545","commands.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6546","errors.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6547","patterns.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6553","pck.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6554","meta_reference.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6555","error_codes.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6556","addressing_modes.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6557","test_catalog.md"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6605","program.uir.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6625","program.asmmap.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6643","program.final_state.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6661","program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6667","program.compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6776",".uir.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6778",".compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6779",".expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6780",".final_state.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_fb\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6781",".asmmap.json"
